51631	LUC7L2
51635	DHRS7
51637	C14orf166
10994	ILVBL
10992	SF3B2
4744	NEFH
55646	LYAR
102724594	LOC102724594
27125	AFF4
9978	RBX1
6138	RPL15
60496	AASDHPPT
2182	ACSL4
2181	ACSL3
53981	CPSF2
645974	PABPC1L2B
51121	RPL26L1
64005	MYO1G
54331	GNG2
100302736	TMED7-TICAM2
93974	ATPIF1
80169	CTC1
6187	RPS2
6185	RPN2
6184	RPN1
6182	MRPL12
6181	RPLP2
102724631	POTEB3
26057	ANKRD17
6189	RPS3A
6188	RPS3
9601	PDIA4
102724334	LOC102724334
5286	PIK3C2A
60673	ATG101
22827	PUF60
5042	PABPC3
22821	RASA3
22820	COPG1
8994	LIMD1
9513	FXR2
6235	RPS29
6234	RPS28
6231	RPS26
6230	RPS25
6233	RPS27A
6232	RPS27
113457	TUBA3D
9479	MAPK8IP1
9775	EIF4A3
9774	BCLAF1
9776	ATG13
10514	MYBBP1A
83440	ADPGK
7307	U2AF1
83443	SF3B5
811	CALR
813	CALU
3337	DNAJB1
3336	HSPE1
10097	ACTR2
10197	PSME3
10195	ALG3
4478	MSN
440193	CCDC88C
8602	NOP14
8607	RUVBL1
11137	PWP1
54039	PCBP3
375316	RBM44
284695	ZNF326
3029	HAGH
3028	HSD17B10
3024	HIST1H1A
521	ATP5I
522	ATP5J
8736	MYOM1
8287	USP9Y
8289	ARID1A
11212	PROSC
25978	CHMP2B
6500	SKP1
23065	EMC1
8358	HIST1H3B
284184	C17orf89
740	MRPL49
65059	RAPH1
4673	NAP1L1
4904	YBX1
8351	HIST1H3D
23244	PDS5A
23246	BOP1
23310	NCAPD3
6434	TRA2B
5708	PSMD2
6432	SRSF7
6431	SRSF6
6430	SRSF5
5704	PSMC4
5705	PSMC5
5706	PSMC6
5707	PSMD1
5700	PSMC1
5701	PSMC2
5702	PSMC3
8355	HIST1H3G
8356	HIST1H3J
8357	HIST1H3H
7555	CNBP
4298	MLLT1
4174	MCM5
4175	MCM6
4176	MCM7
4170	MCL1
4171	MCM2
4172	MCM3
4173	MCM4
201163	FLCN
55651	NHP2
9948	WDR1
5813	PURA
5814	PURB
3066	HDAC2
51807	TUBA8
51806	CALML5
6897	TARS
56655	POLE4
30968	STOML2
238	ALK
26191	PTPN22
2222	FDFT1
57655	GRAMD1A
5925	RB1
51150	SDF4
5928	RBBP4
142	PARP1
645345	CHCHD2P9
2539	G6PD
1059	CENPB
2530	FUT8
9368	SLC9A3R1
9363	RAB33A
8985	PLOD3
10342	TFG
10694	CCT8
124401	ANKS3
3796	KIF2A
2153	F5
6240	RRM1
6241	RRM2
10527	IPO7
10526	IPO8
10525	HYOU1
10523	CHERP
10521	DDX17
10528	NOP56
9702	CEP57
115703	ARHGAP33
7314	UBB
7317	UBA1
7316	UBC
7311	UBA52
829	CAPZA1
826	CAPNS1
821	CANX
823	CAPN1
1487	CTBP1
10236	HNRNPR
3308	HSPA4
7037	TFRC
5494	PPM1A
5495	PPM1B
3304	HSPA1B
10238	DCAF7
3303	HSPA1A
3300	DNAJB2
3301	DNAJA1
5250	SLC25A3
1717	DHCR7
790	CAD
1718	DHCR24
83897	KRTAP3-2
112714	TUBA3E
11124	FAF1
26993	AKAP8L
3012	HIST1H2AE
3013	HIST1H2AD
26999	CYFIP2
3017	HIST1H2BD
29927	SEC61A1
513	ATP5D
515	ATP5F1
514	ATP5E
114882	OSBPL8
114885	OSBPL11
8294	HIST1H4I
4343	MOV10
4342	MOS
11018	TMED1
2885	GRB2
23012	STK38L
338785	KRT79
23016	EXOSC7
3872	KRT17
11331	PHB2
11332	ACOT7
11335	CBX3
11338	U2AF2
26528	DAZAP1
88455	ANKRD13A
8471	IRS4
23234	DNAJC9
6400	SEL1L
257106	ARHGAP30
6406	SEMG1
14	AAMP
5719	PSMD13
51035	UBXN1
5717	PSMD11
27032	ATP2C1
5715	PSMD9
5713	PSMD7
5710	PSMD4
55205	ZNF532
55204	GOLPH3L
23344	ESYT1
6741	SSB
9987	HNRNPDL
6742	SSBP1
26292	MYCBP
81542	TMX1
27101	CACYBP
96459	FNIP1
51495	HACD3
55660	PRPF40A
64794	DDX31
79991	OBFC1
55681	SCYL2
2235	FECH
140609	NEK7
5931	RBBP7
51142	CHCHD2
51143	DYNC1LI1
54938	SARS2
57130	ATP13A1
7818	DAP3
85395	FAM207A
2091	FBL
226	ALDOA
2521	FUS
140465	MYL6B
8969	HIST1H2AG
57222	ERGIC1
26270	FBXO6
9375	TM9SF2
9377	COX5A
81929	SEH1L
7965	AIMP2
10682	EBP
56886	UGGT1
56884	FSTL5
56888	KCMF1
56889	TM9SF3
9570	GOSR2
10534	SSSCA1
5394	EXOSC10
3276	PRMT1
832	CAPZB
830	CAPZA2
8886	DDX18
8880	FUBP1
8881	CDC16
22999	RIMS1
84284	NTPCR
84450	ZNF512
155030	gag
3311	HSPA7
3310	HSPA6
3313	HSPA9
3312	HSPA8
5481	PPID
1729	DIAPH1
5245	PHB
54788	DNAJB12
347454	SOWAHD
60	ACTB
3007	HIST1H1D
3006	HIST1H1C
51574	LARP7
3009	HIST1H1B
3008	HIST1H1E
26986	PABPC1
7153	TOP2A
7150	TOP1
509	ATP5C1
506	ATP5B
1213	CLTC
23640	HSPBP1
8065	CUL5
23644	EDC4
23131	GPATCH8
6520	SLC3A2
25994	HIGD1A
161779	PGBD4
8661	EIF3A
8662	EIF3B
8663	EIF3C
8664	EIF3D
8665	EIF3F
8666	EIF3G
8667	EIF3H
8668	EIF3I
3868	KRT16
4085	MAD2L1
4087	SMAD2
3861	KRT14
3860	KRT13
3866	KRT15
26517	TIMM13
23223	RRP12
8402	SLC25A11
11329	STK38
8407	TAGLN2
7570	ZNF22
6418	SET
5720	PSME1
9817	KEAP1
51552	RAB14
4691	NCL
55210	ATAD3A
55215	FANCI
6730	SRP68
6731	SRP72
6732	SRPK1
23352	UBR4
23353	SUN1
23350	U2SURP
6737	TRIM21
192111	PGAM5
8086	AAAS
8087	FXR1
93166	PRDM6
2130	EWSR1
11251	PTGDR2
8336	HIST1H2AM
55672	NBPF1
213	ALB
64786	TBC1D15
11273	ATXN2L
55692	LUC7L
51172	NAGPA
93380	MMGT1
5902	RANBP1
5903	RANBP2
5901	RAN
5906	RAP1A
25777	SUN2
56257	MEPCE
56252	YLPM1
57696	DDX55
3482	IGF2R
9904	RBM19
554313	HIST2H4B
3646	EIF3E
3005	H1F0
64963	MRPS11
64965	MRPS9
64968	MRPS6
6396	SEC13
140706	CCM2L
140707	BRI3BP
2778	GNAS
10320	IKZF1
24148	PRPF6
4893	NRAS
2771	GNAI2
2773	GNAI3
2774	GNAL
2775	GNAO1
2776	GNAQ
79966	SCD5
80279	CDK5RAP3
6263	RYR3
84033	OBSCN
1854	DUT
5690	PSMB2
53938	PPIL3
5691	PSMB3
2177	FANCD2
915	CD3D
917	CD3G
9545	RAB3D
913	CD1E
1933	EEF1B2
84295	PHF6
7095	SEC62
1937	EEF1G
1936	EEF1D
64210	MMS19
1938	EEF2
84298	LLPH
7529	YWHAB
8894	EIF2S2
7374	UNG
340529	PABPC1L2A
7155	TOP2B
10376	TUBA1B
7019	TFAM
29095	ORMDL2
399687	MYO18A
1738	DLD
1736	DKC1
84617	TUBB6
752	FMNL1
29894	CPSF1
754	PTTG1IP
79080	CCDC86
759	CA1
79084	WDR77
29899	GPSM2
79188	TMEM43
6885	MAP3K7
6883	TAF12
3077	HFE
2950	GSTP1
1025	CDK9
7168	TPM1
7169	TPM2
1021	CDK6
1020	CDK5
10498	CARM1
391	RHOG
397	ARHGDIB
79171	RBM42
8079	MLF2
1209	CLPTM1
1207	CLNS1A
338692	ANKRD13D
59345	GNB4
11079	RER1
3105	HLA-A
3106	HLA-B
8676	STX11
1117	CHI3L2
6780	STAU1
489	ATP2A3
488	ATP2A2
11316	COPE
483	ATP1B3
23589	CARHSP1
51018	RRP15
51010	EXOSC3
51014	TMED7
25831	HECTD1
63893	UBE2O
79228	THOC6
3921	RPSA
3925	STMN1
6950	TCP1
23367	LARP1
6726	SRP9
5825	ABCD3
4144	MAT2A
11261	CHP1
11260	XPOT
4141	MARS
51309	ARMCX1
3856	KRT8
3857	KRT9
3854	KRT6B
3855	KRT7
3852	KRT5
3853	KRT6A
3850	KRT3
3851	KRT4
9933	KIAA0020
3858	KRT10
3859	KRT12
6093	ROCK1
6097	RORC
6652	SORD
6651	SON
55226	NAT10
10808	HSPH1
51763	INPP5K
5917	RARS
5910	RAP1GDS1
55229	PANK4
140809	SRXN1
191	AHCY
64682	ANAPC1
3676	ITGA4
6388	SDF2
2547	XRCC6
117159	DCD
26097	CHTOP
26092	TOR1AIP1
26090	ABHD12
2762	GMDS
2767	GNA11
85021	REPS1
904	CCNT1
152789	JAKMIP1
908	CCT6A
387357	THEMIS
9554	SEC22B
4625	MYH7
2617	GARS
9730	VPRBP
9733	SART3
345651	ACTBL2
2618	GART
64220	STRA6
5137	PDE1C
10795	ZNF268
10797	MTHFD2
23731	TMEM245
723790	HIST2H2AA4
22978	NT5C2
7001	PRDX2
10241	CALCOCO2
80267	EDEM3
5880	RAC2
8932	MBD2
163590	TOR1AIP2
29880	ALG5
29882	ANAPC2
29888	STRN4
112724	RDH13
6891	TAP2
6892	TAPBP
7171	TPM4
7170	TPM3
3065	HDAC1
57805	CCAR2
5351	PLOD1
79760	GEMIN7
83759	RBM4B
115708	TRMT61A
23225	NUP210
79784	MYH14
11047	ADRM1
54107	POLE3
8241	RBM10
3119	HLA-DQB1
23029	RBM34
1476	CSTB
1477	CSTF1
8649	LAMTOR3
283578	TMED8
23753	SDF2L1
23204	ARL6IP1
50484	RRM2B
84991	RBM17
5742	PTGS1
498	ATP5A1
27044	SND1
5725	PTBP1
25923	ATL3
5584	PRKCI
23	ABCF1
6472	SHMT2
6476	SI
5588	PRKCQ
5589	PRKCSH
25824	PRDX5
23112	TNRC6B
92140	MTDH
23118	TAB2
5034	P4HB
3939	LDHA
92815	HIST3H2A
3936	LCP1
3932	LCK
8332	HIST1H2AL
8330	HIST1H2AK
8331	HIST1H2AJ
23378	RRP8
8337	HIST2H2AA3
8334	HIST1H2AC
8335	HIST1H2AB
8338	HIST2H2AC
8339	HIST1H2BG
6711	SPTBN1
51373	MRPS17
51377	UCHL5
4130	MAP1A
4131	MAP1B
9908	G3BP2
5692	PSMB4
5693	PSMB5
3843	IPO5
3842	TNPO1
5696	PSMB8
5694	PSMB6
5695	PSMB7
3849	KRT2
3848	KRT1
5698	PSMB9
116541	MRPL54
22794	CASC3
64763	ZNF574
51199	NIN
51752	ERAP1
2280	FKBP1A
150684	COMMD1
6144	RPL21
85235	HIST1H2AH
85236	HIST1H2BK
27316	RBMX
56342	PPAN
26227	PHGDH
2597	GAPDH
2590	GALNT2
9126	SMC3
5036	PA2G4
10657	KHDRBS1
23451	SF3B1
4430	MYO1B
7913	DEK
7917	BAG6
53918	PELO
26135	SERBP1
57101	ANO2
6048	RNF5
8945	BTRC
9238	TBRG4
9584	RBM39
10013	HDAC6
9588	PRDX6
1915	EEF1A1
10016	PDCD6
3445	IFNA8
865	CBFB
26031	OSBPL3
84181	CHD6
2752	GLUL
2023	ENO1
84188	FAR1
10493	VAT1
10492	SYNCRIP
54665	RSBN1
5216	PFN1
5214	PFKP
10476	ATP5H
10471	PFDN6
317781	DDX51
5210	PFKFB4
5211	PFKL
54892	NCAPG2
5218	CDK14
8924	HERC2
84365	NIFK
777	CACNA1E
728378	POTEF
72	ACTG2
71	ACTG1
70	ACTC1
1047	CLGN
222068	TMED4
79158	GNPTAB
667	DST
665	BNIP3L
1267	CNP
11051	NUDT21
11052	CPSF6
8653	DDX3Y
8655	DYNLL1
1460	CSNK2B
1315	COPB1
144455	E2F7
1312	COMT
23760	PITPNB
9821	RB1CC1
23560	GTPBP4
5591	PRKDC
5595	MAPK3
5594	MAPK1
5597	MAPK6
28639	TRBC1
23165	NUP205
23164	MPRIP
25814	ATXN10
89894	TMEM116
50813	COPS7A
3949	LDLR
118460	EXOSC6
6709	SPTAN1
8329	HIST1H2AI
342945	ZSCAN22
51366	UBR5
9918	NCAPD2
100526737	RBM14-RBM4
5689	PSMB1
7431	VIM
5685	PSMA4
5684	PSMA3
5687	PSMA6
5686	PSMA5
65005	MRPL9
5683	PSMA2
5682	PSMA1
6210	RPS15A
253782	CERS6
23411	SIRT1
23418	CRB1
5978	REST
50619	DEF6
50618	ITSN2
8697	CDC23
10910	SUGT1
9131	AIFM1
7922	SLC39A7
7295	TXN
57558	USP35
10314	LANCL1
10643	IGF2BP3
57003	CCDC47
1861	TOR1A
60412	EXOC4
408050	NOMO3
4686	NCBP1
966	CD59
961	CD47
962	CD48
57488	ESYT2
5578	PRKCA
83693	HSDL1
26127	FGFR1OP2
6059	ABCE1
26121	PRPF31
6050	RNH1
10005	ACOT8
5111	PCNA
5110	PCMT1
54474	KRT20
162605	KRT28
9221	NOLC1
79848	CSPP1
871	SERPINH1
203068	TUBB
4848	CNOT2
2746	GLUD1
10480	EIF3M
4841	NONO
113835	ZNF257
10262	SF3B4
84790	TUBA1C
80895	ILKAP
9049	AIP
5202	PFDN2
5207	PFKFB1
5209	PFKFB3
5208	PFKFB2
54583	EGLN1
9045	RPL14
10469	TIMM44
84319	CMSS1
80305	TRABD
80303	EFHD1
8914	TIMELESS
10085	EDIL3
7841	MOGS
84310	C7orf50
54906	FAM208B
54726	OTUD4
1780	DYNC1I1
1781	DYNC1I2
1783	DYNC1LI2
2969	GTF2I
1785	DNM2
1786	DNMT1
7112	TMPO
440026	TMEM41B
3040	HBA2
6874	TAF4
1072	CFL1
155971	env
1678	TIMM8A
440915	POTEKP
409	ARRB2
156110	nef
10142	AKAP9
1327	COX4I1
8683	SRSF9
9857	CEP350
9859	CEP170
27067	STAU2
8340	HIST1H2BL
5562	PRKAA1
50809	HP1BP3
51604	PIGT
50804	MYEF2
309	ANXA6
3959	LGALS3BP
302	ANXA2
55720	TSR1
170575	GIMAP1
4116	MAGOH
8359	HIST1H4A
8350	HIST1H3A
55010	PARPBP
11218	DDX20
8353	HIST1H3E
8354	HIST1H3I
23317	DNAJC13
140032	RPS4Y2
5709	PSMD3
51350	KRT76
10048	RANBP9
3059	HCLS1
23404	EXOSC2
6605	SMARCE1
6606	SMN1
6607	SMN2
10857	PGRMC1
10856	RUVBL2
27247	NFU1
27248	ERLEC1
4068	SH2D1A
4069	LYZ
155348	gag-pol
65108	MARCKSL1
5788	PTPRC
60559	SPCS3
3609	ILF3
3608	ILF2
7419	VDAC3
440689	HIST2H2BF
64746	ACBD3
10920	COPS8
10927	SPIN1
27339	PRPF19
27335	EIF3K
51649	MRPS23
7283	TUBG1
7280	TUBB2A
219293	ATAD3C
7284	TUFM
7289	TULP3
3739	KCNA4
3735	KARS
57492	ARID1B
4690	NCK1
4697	NDUFA4
7879	RAB7A
81844	TRIM56
5160	PDHA1
10075	HUWE1
54466	SPIN2A
54460	MRPS21
9218	VAPA
9219	MTA2
22948	CCT5
9217	VAPB
3428	IFI16
56945	MRPS22
3420	IDH3B
9694	EMC2
6339	SCNN1D
552900	BOLA2
10294	DNAJA2
10291	SF3A1
10456	HAX1
10454	TAB1
8907	AP1M1
84301	DDI2
84305	WIBG
54732	TMED9
1796	DOK1
1794	DOCK2
152007	GLIPR2
388697	HRNR
10845	CLPX
347688	TUBB8
155908	rev
916	CD3E
5305	PIP4K2A
10849	CD3EAP
1666	DECR1
1665	DHX15
1660	DHX9
8237	USP11
6595	SMARCA2
6597	SMARCA4
6599	SMARCC1
8239	USP9X
3141	HLCS
3146	HMGB1
196528	ARID2
3384	ICAM2
83657	DYNLRB2
115207	KCTD12
6932	TCF7
51504	TRMT112
9844	ELMO1
5770	PTPN1
6938	TCF12
55658	RNF126
8120	AP3B2
10921	RNPS1
5577	PRKAR2B
32	ACACB
31	ACACA
5571	PRKAG1
34	ACADM
79598	CEP97
25870	SUMF2
25873	RPL36
79596	RNF219
8348	HIST1H2BO
8343	HIST1H2BF
8342	HIST1H2BM
8341	HIST1H2BN
11224	RPL35
8347	HIST1H2BC
8346	HIST1H2BI
8345	HIST1H2BH
8344	HIST1H2BE
83743	GRWD1
51434	ANAPC7
51433	ANAPC5
7411	VBP1
7416	VDAC1
7417	VDAC2
7415	VCP
5340	PLG
55157	DARS2
92597	MOB1B
55151	TMEM38B
23435	TARDBP
23438	HARS2
51236	HGH1
5955	RCN2
5954	RCN1
4074	M6PR
84946	LTV1
4076	CAPRIN1
84940	CORO6
3965	LGALS9
51726	DNAJB11
3631	INPP4A
1314	COPA
57710	KIAA1614
2673	GFPT1
10939	AFG3L2
10935	PRDX3
27347	STK39
9119	KRT75
9448	MAP4K4
9446	GSTO1
9445	ITM2B
57532	NUFIP2
3709	ITPR2
3702	ITK
3703	STT3A
4666	NACA
64087	MCCC2
81876	RAB1B
64083	GOLPH3
10067	SCAMP3
9209	LRRFIP2
22931	RAB18
81892	SLIRP
3418	IDH2
3419	IDH3A
79869	CPSF7
10664	CTCF
9688	NUP93
4869	NPM1
6320	CLEC11A
8352	HIST1H3C
10113	PREB
9669	EIF5B
3561	IL2RG
84331	FAM195A
10592	SMC2
54928	IMPAD1
80328	ULBP2
10594	PRPF8
8970	HIST1H2BJ
8971	H1FX
10598	AHSA1
54927	CHCHD3
80321	CEP70
5611	DNAJC3
708	C1QBP
705	BYSL
2908	NR3C1
84447	SYVN1
219743	TYSND1
27430	MAT2B
81	ACTN4
86	ACTL6A
143630	UBQLNL
5315	PKM
1659	DHX8
8801	SUCLG2
8802	SUCLG1
8803	SUCLA2
1653	DDX1
1650	DDOST
1656	DDX6
1654	DDX3X
1655	DDX5
8208	CHAF1B
254956	MORN5
54148	MRPL39
1436	CSF1R
1434	CSE1L
79694	MANEA
79697	C14orf169
79050	NOC4L
79672	FN3KRP
126638	RPTN
4267	CD99
1345	COX6C
58	ACTA1
51535	PPHLN1
9875	URB1
6921	TCEB1
6923	TCEB2
11151	CORO1A
1503	CTPS1
1508	CTSB
1509	CTSD
8370	HIST2H4A
3945	LDHB
8574	AKR7A2
8575	PRKRA
8570	KHSRP
11230	PRAF2
11231	SEC63
11234	HPS5
3880	KRT19
7409	VAV1
28957	MRPS28
9524	TECR
7402	UTRN
26354	GNL3
6628	SNRPB
6626	SNRPA
6627	SNRPA1
6625	SNRNP70
23423	TMED3
4001	LMNB1
55704	CCDC88A
55705	IPO9
55706	NDC1
50628	GEMIN4
9892	SNAP91
55969	C20orf24
567	B2M
84844	PHF5A
2332	FMR1
6139	RPL17
2334	AFF2
6132	RPL8
6133	RPL9
6130	RPL7A
6136	RPL12
6137	RPL13
6134	RPL10
6135	RPL11
10949	HNRNPA0
4122	MAN2A2
10940	POP1
10942	PRSS21
10946	SF3A3
3714	JAG2
3716	JAK1
345193	LRIT3
404734	ANKHD1-EIF4EBP3
4676	NAP1L4
4905	NSF
2483	FRG1
4670	HNRNPM
57142	RTN4
5688	PSMA7
51520	LARS
996	CDC27
991	CDC20
10728	PTGES3
9276	COPB2
10726	NUDC
10051	SMC4
7534	YWHAZ
121504	HIST4H4
5757	PTMA
56922	MCCC1
138151	NACC2
10615	SPAG5
220988	HNRNPA3
9097	USP14
9092	SART1
9093	DNAJA3
9653	HS2ST1
10128	LRPPRC
10432	RBM14
5091	PC
5093	PCBP1
5094	PCBP2
5095	PCCA
5096	PCCB
9782	MATR3
8968	HIST1H3F
54442	KCTD5
9789	SPCS2
6827	SUPT4H1
6829	SUPT5H
2934	GSN
2935	GSPT1
10542	LAMTOR5
10549	PRDX4
1642	DDB1
56956	LHX9
11091	WDR5
283458	NME2P1
2802	GOLGA3
79791	FBXO31
2800	GOLGA1
3163	HMOX2
5432	POLR2C
5431	POLR2B
343069	HNRNPCL1
58472	SQRDL
58477	SRPRB
8178	ELL
29789	OLA1
23521	RPL13A
8106	PABPN1
23527	ACAP2
9869	SETDB1
9861	PSMD6
25852	ARMC8
11140	CDC37
58508	KMT2C
374454	KRT77
8361	HIST1H4F
8360	HIST1H4D
8363	HIST1H4J
8362	HIST1H4K
8365	HIST1H4H
8364	HIST1H4C
8367	HIST1H4E
8366	HIST1H4B
8368	HIST1H4L
144097	C11orf84
23180	RFTN1
23184	MESDC2
23635	SSBP2
23637	RABGAP1
131034	CPNE4
3184	HNRNPD
3185	HNRNPF
3187	HNRNPH1
3181	HNRNPA2B1
3182	HNRNPAB
3183	HNRNPC
55172	DNAAF2
3188	HNRNPH2
3189	HNRNPH3
51388	NIP7
51386	EIF3L
25842	ASF1A
201595	STT3B
6631	SNRPC
23450	SF3B3
